    1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85            
 52 0.110749006 0.119579904 0.129097059 0.138575286 0.148272395 0.157390118 0.165714443 0.171749055 0.175898001 0.180076599 0.184113607 0.188100219 0.192073926 0.195621461 0.199597806 0.203285605 0.207064316 0.210866272 0.214800939 0.218481675 0.222037733 0.225724265 0.229369298 0.233093426 0.237166211 0.240940019 0.244828552 0.248372540 0.252164006 0.256115109 0.259923816 0.263825417 0.267457068 0.271200746 0.274976969 0.278807431 0.282595903 0.286064506 0.289458871 0.292955935 0.296149254 0.299747735 0.302969813 0.306030303 0.308960050 0.312096804 0.314742565 0.317645460 0.320367634 0.324408740 0.329965115 0.334789097 0.339830309 0.344534189 0.349581212 0.354539841 0.359589934 0.364619374 0.369649172 0.374644071 0.379398674 0.384296209 0.389362276 0.394241899 0.399170220 0.404098541 0.409028113 0.413956434 0.418886006 0.423814356 0.428755045 0.433672220 0.438600600 0.443528891 0.448458552 0.453386784 0.458316356 0.463244677 0.468172997 0.473102599 0.478030920 0.482960463 0.487888813 0.492817134 0.497746706   
 53 0.109884851 0.118660927 0.128120273 0.137543291 0.147185862 0.156255513 0.164539427 0.170546487 0.174676672 0.178836748 0.182856634 0.186826840 0.190784618 0.194319427 0.198280513 0.201955289 0.205720678 0.209509462 0.213430375 0.217099234 0.220644459 0.224319533 0.227953568 0.231666416 0.235725969 0.239488542 0.243365303 0.246899739 0.250680238 0.254619539 0.258417368 0.262307584 0.265929461 0.269662738 0.273428321 0.277247846 0.281025589 0.284485102 0.287870675 0.291358232 0.294543564 0.298131615 0.301345110 0.304397613 0.307319790 0.310447574 0.313086629 0.315981060 0.318695366 0.322724104 0.328261495 0.333068252 0.338088900 0.342771560 0.347792923 0.352723509 0.357741952 0.362736553 0.367727965 0.372680783 0.377390474 0.382237911 0.387248337 0.392068326 0.396931410 0.401794493 0.406658828 0.411521912 0.416386217 0.421249330 0.426124603 0.430976719 0.435839832 0.440702915 0.445567310 0.450430304 0.455294609 0.460157722 0.465020776 0.469885111 0.474748194 0.479612499 0.484475613 0.489338696 0.494203001   
 54 0.109013520 0.117733151 0.127132863 0.136498734 0.146084711 0.155104160 0.163345546 0.169323429 0.173433751 0.177574158 0.181575790 0.185528472 0.189469159 0.192990139 0.196934804 0.200595409 0.204346314 0.208120719 0.212026685 0.215682521 0.219215736 0.222878173 0.226500049 0.230200410 0.234245464 0.237995595 0.241859376 0.245382994 0.249151319 0.253077596 0.256863296 0.260740936 0.264351815 0.268073469 0.271827251 0.275634587 0.279400319 0.282849610 0.286225289 0.289702237 0.292878449 0.296454936 0.299658805 0.302702308 0.305615932 0.308733702 0.311365128 0.314250201 0.316955715 0.320970744 0.326487452 0.331275463 0.336274058 0.340934068 0.345928431 0.350829661 0.355815291 0.360773861 0.365725756 0.370635539 0.375299484 0.380096108 0.385050178 0.389809936 0.394607276 0.399404615 0.404203176 0.409000516 0.413799077 0.418596447 0.423405796 0.428192317 0.432989687 0.437787026 0.442585647 0.447382897 0.452181488 0.456978828 0.461776167 0.466574728 0.471372068 0.476170599 0.480967999 0.485765338 0.490563869   
 55 0.108130865 0.116792120 0.126130074 0.135436580 0.144963592 0.153930441 0.162126943 0.168073833 0.172163069 0.176282570 0.180264696 0.184198588 0.188120946 0.191626891 0.195553839 0.199199036 0.202934191 0.206692979 0.210582674 0.214224175 0.217744142 0.221392676 0.225001097 0.228687659 0.232716873 0.236453250 0.240302652 0.243814260 0.247569084 0.251480907 0.255253196 0.259116888 0.262715518 0.266424209 0.270164877 0.273958713 0.277711183 0.281149000 0.284513563 0.287978619 0.291144639 0.294708341 0.297901422 0.300934792 0.303838819 0.306945503 0.309568375 0.312443048 0.315138847 0.319138795 0.324632943 0.329400599 0.334375530 0.339011461 0.343977332 0.348847866 0.353799343 0.358720690 0.363631964 0.368497640 0.373114944 0.377859920 0.382756889 0.387455851 0.392186970 0.396918088 0.401650429 0.406381547 0.411113858 0.415844977 0.420587987 0.425308406 0.430039555 0.434770674 0.439503074 0.444234103 0.448966444 0.453697562 0.458428681 0.463161021 0.467892140 0.472624421 0.477355599 0.482086688 0.486818999   
 56 0.107232928 0.115833625 0.125107422 0.134352028 0.143817410 0.152729020 0.160878032 0.166791990 0.170858786 0.174956024 0.178917289 0.182831049 0.186733678 0.190223306 0.194131166 0.197759613 0.201477647 0.205219418 0.209091440 0.212717280 0.216222644 0.219855890 0.223449484 0.227120891 0.231132746 0.234853968 0.238687590 0.242185801 0.245925710 0.249821693 0.253579110 0.257427394 0.261012375 0.264706761 0.268432856 0.272211790 0.275949568 0.279374659 0.282726794 0.286178678 0.289333224 0.292882830 0.296063900 0.299086064 0.301979393 0.305073828 0.307687104 0.310550332 0.313235402 0.317218781 0.322688401 0.327434033 0.332383603 0.336993992 0.341929793 0.346768200 0.351684123 0.356566995 0.361436427 0.366256952 0.370826662 0.375519127 0.380358160 0.384995699 0.389660120 0.394324541 0.398990154 0.403654575 0.408320159 0.412984610 0.417660743 0.422314644 0.426979095 0.431643516 0.436309189 0.440973520 0.445639133 0.450303555 0.454967976 0.459633589 0.464298010 0.468963623 0.473628044 0.478292465 0.482958078   
 57 0.106315956 0.114853643 0.124060594 0.133240536 0.142641366 0.151494831 0.159593537 0.165472463 0.169515371 0.173588857 0.177527815 0.181419954 0.185301423 0.188773364 0.192660615 0.196270898 0.199970365 0.203693643 0.207546487 0.211155206 0.214644551 0.218261048 0.221838370 0.225493103 0.229486078 0.233190611 0.237006932 0.240490317 0.244213790 0.248092368 0.251833409 0.255664766 0.259234667 0.262913227 0.266623288 0.270385832 0.274107456 0.277518362 0.280856729 0.284294099 0.287435859 0.290969998 0.294137806 0.297147483 0.300028920 0.303109944 0.305712551 0.308563203 0.311236471 0.315201759 0.320644826 0.325366676 0.330289125 0.334872305 0.339776516 0.344581217 0.349460185 0.354303211 0.359129578 0.363903761 0.368424952 0.373064041 0.377844334 0.382419735 0.387016892 0.391614050 0.396212399 0.400809556 0.405407846 0.410005033 0.414613724 0.419200510 0.423797697 0.428394854 0.432993233 0.437590301 0.442188650 0.446785808 0.451382965 0.455981314 0.460578471 0.465176761 0.469773948 0.474371135 0.478969425   
 58 0.105376385 0.113848373 0.122985557 0.132097796 0.141430900 0.150223091 0.158268467 0.164110094 0.168127552 0.172175705 0.176090792 0.179959804 0.183818534 0.187271312 0.191136405 0.194727004 0.198406368 0.202109605 0.205941647 0.209531710 0.213003531 0.216601729 0.220161259 0.223797768 0.227770165 0.231456459 0.235253856 0.238720879 0.242426336 0.246285871 0.250008970 0.253821760 0.257375062 0.261036217 0.264728695 0.268473238 0.272177130 0.275572419 0.278895617 0.282316953 0.285444677 0.288961858 0.292115033 0.295110971 0.297979295 0.301045567 0.303636432 0.306473345 0.309133738 0.313079327 0.318493694 0.323189855 0.328083366 0.332637727 0.337508589 0.342278123 0.347118556 0.351920366 0.356702358 0.361429006 0.365900666 0.370485395 0.375206083 0.379718691 0.384248048 0.388777405 0.393307924 0.397837281 0.402367771 0.406897157 0.411437869 0.415957004 0.420486391 0.425015748 0.429546326 0.434075594 0.438606113 0.443135470 0.447664827 0.452195346 0.456724703 0.461255193 0.465784609 0.470313936 0.474844456   
 59 0.104410864 0.112814248 0.121878475 0.130919755 0.140181705 0.148909256 0.156898111 0.162700042 0.166690394 0.170711562 0.174601138 0.178445354 0.182279706 0.185711801 0.189553052 0.193122372 0.196779996 0.200461566 0.204271153 0.207840934 0.211293653 0.214871943 0.218412042 0.222028717 0.225978777 0.229645163 0.233421922 0.236871019 0.240556806 0.244395569 0.248099044 0.251891613 0.255426675 0.259068817 0.262742013 0.266466916 0.270151436 0.273529589 0.276836097 0.280239910 0.283352137 0.286850810 0.289987981 0.292968869 0.295822829 0.298873037 0.301450998 0.304272920 0.306919277 0.310843498 0.316226870 0.320895523 0.325758219 0.330282003 0.335117787 0.339850456 0.344650835 0.349409908 0.354146153 0.358824044 0.363245159 0.367774606 0.372434765 0.376883924 0.381344855 0.385805786 0.390267849 0.394728780 0.399190843 0.403651804 0.408123910 0.412574768 0.417035729 0.421496660 0.425958812 0.430419654 0.434881717 0.439342648 0.443803579 0.448265672 0.452726603 0.457188636 0.461649597 0.466110528 0.470572591   
 60 0.103416219 0.111747868 0.120735757 0.129702583 0.138889745 0.147549093 0.155478030 0.161237746 0.165199265 0.169191688 0.173054025 0.176871717 0.180679962 0.184089765 0.187905461 0.191451833 0.195086032 0.198744193 0.202529550 0.206077382 0.209509328 0.213066027 0.216585010 0.220180124 0.224106014 0.227750763 0.231505141 0.234934643 0.238599002 0.242415220 0.246097311 0.249867857 0.253383040 0.257004440 0.260656655 0.264360189 0.268023610 0.271383077 0.274671316 0.278056026 0.281151295 0.284629881 0.287749588 0.290713996 0.293552250 0.296585053 0.299148887 0.301954597 0.304585755 0.308486819 0.313836932 0.318476081 0.323305905 0.327797383 0.332596272 0.337290406 0.342049122 0.346763968 0.351453036 0.356080890 0.360450357 0.364923477 0.369522214 0.373907179 0.378299147 0.382691115 0.387084216 0.391476184 0.395869255 0.400261253 0.404664218 0.409046292 0.413438290 0.417830259 0.422223389 0.426615268 0.431008369 0.435400337 0.439792335 0.444185406 0.448577374 0.452970445 0.457362443 0.461754411 0.466147482   
 61 0.102389492 0.110646106 0.119554020 0.128442705 0.137551233 0.146138653 0.154004097 0.159718946 0.163649827 0.167611644 0.171444938 0.175234318 0.179014653 0.182400510 0.186188772 0.189710498 0.193319485 0.196952477 0.200711742 0.204235882 0.207645386 0.211178690 0.214674845 0.218246594 0.222146422 0.225767717 0.229497850 0.232906044 0.236547187 0.240338981 0.243997872 0.247744575 0.251238078 0.254836977 0.258466482 0.262146801 0.265787363 0.269126445 0.272394836 0.275758833 0.278835595 0.282292426 0.285393149 0.288339674 0.291160882 0.294174790 0.296723336 0.299511462 0.302126169 0.306002319 0.311316788 0.315924346 0.320719302 0.325176656 0.329936773 0.334590644 0.339305967 0.343975008 0.348615497 0.353192002 0.357508719 0.361924499 0.366460860 0.370780855 0.375103235 0.379425615 0.383749098 0.388071477 0.392394960 0.396717340 0.401050568 0.405363202 0.409685612 0.414007992 0.418331534 0.422653824 0.426977307 0.431299686 0.435622096 0.439945579 0.444267958 0.448591411 0.452913821 0.457236201 0.461559653   
 62 0.101327918 0.109505996 0.118330143 0.127136812 0.136162639 0.144674212 0.152472466 0.158139706 0.162038028 0.165967330 0.169769719 0.173528910 0.177279457 0.180639625 0.184398606 0.187893853 0.191475794 0.195081770 0.198813081 0.202311680 0.205696940 0.209205046 0.212676540 0.216223121 0.220094889 0.223690882 0.227394864 0.230779961 0.234396026 0.238161445 0.241795301 0.245516226 0.248986304 0.252560824 0.256165713 0.259820998 0.263436854 0.266753882 0.270000726 0.273342282 0.276399016 0.279832363 0.282912582 0.285839766 0.288642496 0.291636020 0.294167995 0.296937197 0.299534202 0.303383589 0.308659941 0.313233793 0.317991793 0.322413087 0.327132553 0.331744313 0.336414576 0.341036171 0.345626563 0.350150347 0.354413182 0.358770579 0.363243550 0.367497861 0.371750027 0.376002192 0.380255461 0.384507626 0.388760835 0.393013030 0.397275865 0.401518434 0.405770630 0.410022795 0.414276093 0.418528199 0.422781467 0.427033603 0.431285769 0.435539037 0.439791203 0.444044441 0.448296607 0.452548802 0.456802011   
 63 0.100228921 0.108324803 0.117061198 0.125781775 0.134720728 0.143152356 0.150879562 0.156496331 0.160360157 0.164254963 0.168024480 0.171751559 0.175470382 0.178803071 0.182530805 0.185997725 0.189550728 0.193127781 0.196829125 0.200300351 0.203659564 0.207140595 0.210585549 0.214105040 0.217946723 0.221515477 0.225191340 0.228551522 0.232140571 0.235877633 0.239484474 0.243177667 0.246622443 0.250170767 0.253749102 0.257377446 0.260966688 0.264259875 0.267483503 0.270800859 0.273835957 0.277244031 0.280302137 0.283208430 0.285991251 0.288962930 0.291476995 0.294225901 0.296803892 0.300624609 0.305860251 0.310398340 0.315117180 0.319500566 0.324177355 0.328745186 0.333368540 0.337941110 0.342479825 0.346949488 0.351157308 0.355455190 0.359863818 0.364051640 0.368232995 0.372414351 0.376596779 0.380778134 0.384960532 0.389141917 0.393333763 0.397505671 0.401687056 0.405868411 0.410050899 0.414232165 0.418414593 0.422595948 0.426777303 0.430959731 0.435141087 0.439323485 0.443504870 0.447686255 0.451868653   
 64 0.099090159 0.107100025 0.115744509 0.124374792 0.133222476 0.141569942 0.149222121 0.154785469 0.158612788 0.162471041 0.166205689 0.169898659 0.173583731 0.176887125 0.180581585 0.184018284 0.187540412 0.191086560 0.194755942 0.198197842 0.201529115 0.204981148 0.208397657 0.211888105 0.215697601 0.219237134 0.222882837 0.226216257 0.229776263 0.233482942 0.237060800 0.240724221 0.244141817 0.247661933 0.251211852 0.254811198 0.258371919 0.261639476 0.264838099 0.268129468 0.271141261 0.274522275 0.277556628 0.280440480 0.283201903 0.286150098 0.288644969 0.291372150 0.293929785 0.297719896 0.302912265 0.307412356 0.312089831 0.316433311 0.321065366 0.325587422 0.330162078 0.334683865 0.339169383 0.343583524 0.347735077 0.351972401 0.356315583 0.360436201 0.364546061 0.368655920 0.372766823 0.376876682 0.380987585 0.385097474 0.389217645 0.393318206 0.397428095 0.401537955 0.405648917 0.409758717 0.413869619 0.417979479 0.422089338 0.426200271 0.430310130 0.434421003 0.438530892 0.442640752 0.446751654   
 65 0.097909428 0.105829343 0.114377625 0.122913264 0.131665155 0.139924079 0.147497147 0.153004065 0.156792745 0.160612360 0.164310068 0.167966887 0.171616197 0.174888387 0.178547516 0.181952044 0.185441285 0.188954532 0.192589879 0.196000487 0.199301898 0.202722952 0.206109047 0.209568441 0.213343590 0.216851920 0.220465377 0.223770067 0.227299049 0.230973214 0.234520078 0.238151655 0.241540119 0.245030031 0.248549476 0.252117872 0.255648047 0.258888096 0.262059957 0.265323460 0.268310279 0.271662384 0.274671257 0.277531087 0.280269593 0.283192784 0.285667062 0.288371056 0.290906996 0.294664502 0.299810916 0.304270774 0.308904648 0.313206166 0.317791462 0.322265774 0.326789886 0.331259191 0.335689873 0.340046972 0.344141126 0.348316699 0.352593452 0.356646001 0.360683739 0.364721477 0.368760258 0.372797996 0.376836747 0.380874515 0.384922355 0.388951004 0.392988741 0.397026479 0.401065320 0.405102968 0.409141749 0.413179487 0.417217225 0.421256006 0.425293744 0.429332495 0.433370262 0.437408000 0.441446751   
 66 0.096684784 0.104510650 0.112958319 0.121394821 0.130046278 0.138212189 0.145701915 0.151149303 0.154897258 0.158676058 0.162334740 0.165953293 0.169564724 0.172803819 0.176425487 0.179795861 0.183250174 0.186728463 0.190327629 0.193704933 0.196974546 0.200362593 0.203716263 0.207142591 0.210881189 0.214356199 0.217935309 0.221209332 0.224705189 0.228344709 0.231858492 0.235456109 0.238813415 0.242271096 0.245758042 0.249293402 0.252791017 0.256001711 0.259144902 0.262378722 0.265338838 0.268660069 0.271641821 0.274476022 0.277190030 0.280086517 0.282538861 0.285218179 0.287731022 0.291453928 0.296551675 0.300969005 0.305556953 0.309814513 0.314350903 0.318775535 0.323247194 0.327662200 0.332036406 0.336335063 0.340370506 0.344483227 0.348692447 0.352676153 0.356641084 0.360606015 0.364571959 0.368536890 0.372502834 0.376467764 0.380442649 0.384398639 0.388363600 0.392328501 0.396294504 0.400259376 0.404225320 0.408190250 0.412155181 0.416121125 0.420086056 0.424052000 0.428016931 0.431981862 0.435947806   
 67 0.095414437 0.103142098 0.111484602 0.119817354 0.128363609 0.136431932 0.143834054 0.149218738 0.152923763 0.156659558 0.160277054 0.163855225 0.167426646 0.170630679 0.174212754 0.177546918 0.180964231 0.184405446 0.187966302 0.191308260 0.194544062 0.197897032 0.201216266 0.204607427 0.208307207 0.211746812 0.215289414 0.218530774 0.221991420 0.225594088 0.229072645 0.232634157 0.235958308 0.239381686 0.242834032 0.246334255 0.249797180 0.252976626 0.256089330 0.259291530 0.262223184 0.265511632 0.268464476 0.271271378 0.273959339 0.276827514 0.279256493 0.281909585 0.284397930 0.288084179 0.293130487 0.297502935 0.302042633 0.306254148 0.310739517 0.315112412 0.319529682 0.323888630 0.328204721 0.332443357 0.336418867 0.340467572 0.344608188 0.348522186 0.352413714 0.356305242 0.360197783 0.364089310 0.367981791 0.371873349 0.375774622 0.379657388 0.383548945 0.387440473 0.391333044 0.395224482 0.399117023 0.403008550 0.406900078 0.410792589 0.414684117 0.418576628 0.422468185 0.426359713 0.430252224   
 68 0.094096832 0.101721987 0.109954692 0.118179016 0.126615196 0.134581268 0.141891405 0.147210181 0.150870085 0.154560611 0.158134744 0.161670357 0.165199578 0.168366581 0.171906844 0.175202757 0.178580970 0.181982994 0.185503304 0.188807860 0.192007810 0.195323631 0.198606342 0.201960221 0.205618933 0.209020987 0.212524891 0.215731546 0.219154805 0.222718418 0.226159617 0.229682833 0.232971758 0.236358747 0.239774346 0.243237302 0.246663451 0.249809653 0.252889961 0.256058633 0.258960009 0.262213737 0.265135884 0.267913818 0.270574152 0.273412287 0.275816500 0.278441846 0.280904233 0.284551710 0.289543808 0.293869048 0.298358113 0.302521437 0.306953579 0.311272740 0.315633655 0.319934756 0.324191004 0.328368098 0.332282394 0.336265892 0.340336800 0.344180286 0.347997755 0.351815224 0.355633676 0.359451145 0.363269567 0.367087066 0.370914102 0.374722958 0.378540456 0.382357925 0.386176407 0.389993817 0.393812269 0.397629738 0.401447207 0.405265659 0.409083128 0.412901551 0.416719019 0.420536518 0.424354941   
 69 0.092730567 0.100248881 0.108367048 0.116478160 0.124799326 0.132658407 0.139872134 0.145121738 0.148734257 0.152377278 0.155905828 0.159396663 0.162881508 0.166009471 0.169505715 0.172761261 0.176098228 0.179458901 0.182936475 0.186201483 0.189363569 0.192640126 0.195884183 0.199198663 0.202813983 0.206176326 0.209639296 0.212809220 0.216192916 0.219715223 0.223116890 0.226599544 0.229851171 0.233199611 0.236576378 0.239999875 0.243387118 0.246498138 0.249544099 0.252677232 0.255546600 0.258763552 0.261653244 0.264400482 0.267031521 0.269837946 0.272215933 0.274811983 0.277247012 0.280853599 0.285788596 0.290064275 0.294500291 0.298613280 0.302989990 0.307253331 0.311555952 0.315797269 0.319992006 0.324105978 0.327957779 0.331874877 0.335874975 0.339647114 0.343389809 0.347132504 0.350876153 0.354618847 0.358362496 0.362105191 0.365857273 0.369591534 0.373334259 0.377076954 0.380820662 0.384563267 0.388306916 0.392049611 0.395792305 0.399535984 0.403278679 0.407022297 0.410765022 0.414507717 0.418251336   
 70 0.091314487 0.098721534 0.106720373 0.114713416 0.122914568 0.130661860 0.137774676 0.142951801 0.146514669 0.150107890 0.153588623 0.157032490 0.160470694 0.163557589 0.167007565 0.170220673 0.173514217 0.176831380 0.180263951 0.183487296 0.186609432 0.189844579 0.193047911 0.196320802 0.199890375 0.203210831 0.206630632 0.209761724 0.213103682 0.216582403 0.219942316 0.223382190 0.226594403 0.229902148 0.233237877 0.236619741 0.239965901 0.243039727 0.246049434 0.249145031 0.251980513 0.255158722 0.258014113 0.260728955 0.263329148 0.266102076 0.268452376 0.271017551 0.273423731 0.276987284 0.281862319 0.286085963 0.290466487 0.294526994 0.298846066 0.303051531 0.307293773 0.311473489 0.315604955 0.319654226 0.323442250 0.327291757 0.331219941 0.334919870 0.338587135 0.342254400 0.345922619 0.349589884 0.353258044 0.356925339 0.360601813 0.364260793 0.367928088 0.371595353 0.375263602 0.378930807 0.382598996 0.386266261 0.389933527 0.393601745 0.397269011 0.400937200 0.404604495 0.408271730 0.411939919   
 71 0.089847602 0.097138911 0.105013572 0.112883657 0.120959736 0.128590375 0.135597765 0.140699118 0.144210026 0.147751123 0.151181772 0.154576436 0.157965779 0.161009550 0.164411008 0.167579532 0.170827478 0.174098939 0.177484259 0.180663794 0.183743894 0.186935470 0.190095916 0.193325058 0.196846545 0.200122908 0.203497246 0.206587434 0.209885418 0.213318259 0.216634214 0.220029041 0.223199740 0.226464584 0.229757085 0.233095095 0.236397997 0.239432633 0.242404088 0.245460168 0.248259947 0.251397341 0.254216641 0.256897360 0.259464949 0.262202680 0.264523834 0.267056555 0.269432396 0.272950739 0.277762920 0.281932116 0.286254704 0.290260553 0.294519663 0.298665166 0.302845061 0.306961268 0.311027646 0.315010697 0.318733633 0.322514266 0.326369405 0.329996347 0.333587468 0.337178588 0.340770632 0.344361752 0.347953767 0.351544917 0.355145037 0.358728051 0.362319201 0.365910321 0.369502395 0.373093456 0.376685500 0.380276620 0.383867741 0.387459785 0.391050905 0.394642919 0.398234069 0.401825190 0.405417204   
 72 0.088329136 0.095500208 0.103245802 0.110988006 0.118933894 0.126442999 0.133340448 0.138362646 0.141819328 0.145305961 0.148684278 0.152027443 0.155365676 0.158364281 0.161714956 0.164836749 0.168036938 0.171260476 0.174596250 0.177729830 0.180765808 0.183911636 0.187027052 0.190210253 0.193681300 0.196911320 0.200237945 0.203285113 0.206536919 0.209921554 0.213191316 0.216538817 0.219665840 0.222885624 0.226132706 0.229424626 0.232682064 0.235675484 0.238606721 0.241621256 0.244383469 0.247477993 0.250259340 0.252904177 0.255437583 0.258138359 0.260428846 0.262927473 0.265271544 0.268742502 0.273488879 0.277601153 0.281863332 0.285812289 0.290009171 0.294092596 0.298208058 0.302258849 0.306258470 0.310173601 0.313830107 0.317540735 0.321321666 0.324874759 0.328389078 0.331903398 0.335418612 0.338932931 0.342448145 0.345962495 0.349485606 0.352991998 0.356506348 0.360020667 0.363535941 0.367050171 0.370565414 0.374079734 0.377594054 0.381109267 0.384623587 0.388138771 0.391653121 0.395167440 0.398682654   
 73 0.086758509 0.093804814 0.101416439 0.109025799 0.116836391 0.124219082 0.131001979 0.135941714 0.139341846 0.142771691 0.146095380 0.149384826 0.152669683 0.155621052 0.158918664 0.161991596 0.165141821 0.168315217 0.171599180 0.174684644 0.177674383 0.180772319 0.183840573 0.186975628 0.190393835 0.193575293 0.196851909 0.199853957 0.203057349 0.206391454 0.209612772 0.212910667 0.215991870 0.219164371 0.222363800 0.225607425 0.228817180 0.231767341 0.234656394 0.237627342 0.240350157 0.243399754 0.246141285 0.248748481 0.251246005 0.253908038 0.256166399 0.258629352 0.260940075 0.264361471 0.269039094 0.273092031 0.277291268 0.281181157 0.285313517 0.289332688 0.293381661 0.297365129 0.301296175 0.305141866 0.308730662 0.312369943 0.316075593 0.319553912 0.322990805 0.326427698 0.329865485 0.333302379 0.336740136 0.340177029 0.343622535 0.347051680 0.350488603 0.353925496 0.357363313 0.360800147 0.364237905 0.367674798 0.371111691 0.374549478 0.377986372 0.381424129 0.384861052 0.388297945 0.391735673   
 74 0.085135333 0.092052341 0.099525064 0.106996633 0.114666812 0.121918179 0.128582001 0.133435905 0.136777177 0.140147895 0.143414691 0.146648154 0.149877384 0.152779475 0.156021729 0.159043670 0.162141725 0.165262789 0.168492645 0.171527818 0.174469233 0.177517116 0.180536017 0.183620721 0.186983719 0.190114394 0.193338722 0.196293533 0.199446261 0.202727541 0.205898151 0.209144130 0.212177366 0.215300396 0.218449980 0.221643046 0.224802911 0.227707788 0.230552644 0.233477980 0.236159503 0.239162102 0.241861969 0.244429797 0.246889740 0.249511257 0.251735985 0.254161626 0.256437570 0.259807140 0.264413089 0.268404156 0.272537977 0.276366532 0.280432075 0.284384876 0.288365304 0.292279541 0.296140194 0.299914777 0.303434521 0.307001293 0.310630471 0.314033240 0.317392021 0.320750803 0.324110448 0.327469230 0.330828846 0.334187657 0.337554872 0.340906054 0.344264865 0.347623646 0.350983322 0.354342043 0.357701689 0.361060470 0.364419252 0.367778897 0.371137679 0.374497294 0.377856106 0.381214887 0.384574503   
 75 0.083459415 0.090242602 0.097571537 0.104900360 0.112425007 0.119540177 0.126080364 0.130845085 0.134125218 0.137434483 0.140642136 0.143817350 0.146988690 0.149839446 0.153024077 0.155992880 0.159036592 0.162103117 0.165276587 0.168259323 0.171150312 0.174145937 0.177113369 0.180145562 0.183450937 0.186528623 0.189698353 0.192603827 0.195703641 0.198929757 0.202047437 0.205239221 0.208222345 0.211293697 0.214391172 0.217531458 0.220639229 0.223496780 0.226295456 0.229173139 0.231811509 0.234765023 0.237421378 0.239948034 0.242368728 0.244947970 0.247137561 0.249524310 0.251763910 0.255079508 0.259610802 0.263537496 0.267603397 0.271368384 0.275364786 0.279249042 0.283158869 0.287001908 0.290790439 0.294492334 0.297941625 0.301434666 0.304986238 0.308312625 0.311592638 0.314872652 0.318153501 0.321433514 0.324714363 0.327994406 0.331282616 0.334555238 0.337835282 0.341115296 0.344396174 0.347676128 0.350957006 0.354237020 0.357517034 0.360797882 0.364077896 0.367358744 0.370638758 0.373918772 0.377199620   
 76 0.081730798 0.088375658 0.095555916 0.102737069 0.110111095 0.117085196 0.123497233 0.128169477 0.131386146 0.134631664 0.137777895 0.140892640 0.144003838 0.146801233 0.149925977 0.152839527 0.155826733 0.158836499 0.161951318 0.164879471 0.167717949 0.170659170 0.173572972 0.176550448 0.179795861 0.182818338 0.185931206 0.188785225 0.191829890 0.194998547 0.198061049 0.201196343 0.204127192 0.207144678 0.210187882 0.213273123 0.216326565 0.219134763 0.221885264 0.224713266 0.227306619 0.230209008 0.232819960 0.235303700 0.237683475 0.240218654 0.242371619 0.244717821 0.246919587 0.250179023 0.254632682 0.258492559 0.262487948 0.266187161 0.270112127 0.273925692 0.277762800 0.281532735 0.285247296 0.288874865 0.292252451 0.295670509 0.299143344 0.302392453 0.305593073 0.308793694 0.311995149 0.315195769 0.318397164 0.321597815 0.324806452 0.327999860 0.331200510 0.334401131 0.337602615 0.340803176 0.344004601 0.347205222 0.350405842 0.353607297 0.356807917 0.360009342 0.363209963 0.366410613 0.369612038   
 77 0.079949655 0.086451754 0.093478471 0.100507088 0.107725456 0.114553690 0.120833084 0.125409544 0.128560498 0.131739944 0.134822547 0.137874588 0.140923426 0.143665433 0.146728069 0.149584249 0.152512759 0.155463606 0.158517510 0.161388963 0.164172843 0.167057529 0.169915572 0.172836155 0.176019266 0.178984299 0.182038039 0.184838519 0.187825829 0.190934718 0.193939820 0.197016329 0.199892804 0.202854216 0.205840901 0.208868891 0.211865827 0.214622632 0.217322990 0.220099285 0.222645760 0.225494936 0.228058651 0.230497733 0.232834905 0.235324249 0.237439081 0.239743128 0.241905540 0.245106608 0.249479681 0.253270209 0.257192641 0.260823786 0.264674991 0.268415719 0.272178054 0.275872946 0.279511750 0.283063382 0.286367893 0.289709717 0.293102711 0.296273738 0.299394310 0.302514881 0.305636257 0.308756828 0.311878175 0.314998776 0.318127155 0.321240693 0.324361295 0.327481866 0.330603272 0.333723783 0.336845160 0.339965731 0.343086302 0.346207678 0.349328250 0.352449596 0.355570197 0.358690768 0.361812115   
