P,urn:nasa:pds:ch1_m3:data:m3g20090101t123910_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090101t131120_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090101t183411_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090101t190519_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090103t080012_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090103t084105_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090103t135913_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090103t143945_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090103t215111_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090103t223205_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t054311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t062425_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t093911_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t102025_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t153411_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t161446_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t212811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090104t220845_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t052011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t060105_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t130711_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t134845_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t190211_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t194305_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t225811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090105t233905_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t065011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t073125_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t104614_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t104637_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t112745_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t112923_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t113017_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t113234_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t113356_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t113423_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t113528_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t113800_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t114017_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t144311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090106t152345_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090107t003311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090107t011405_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090107t122011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090107t130225_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090108t040511_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090108t044645_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090109t014310_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090109t022525_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090110t150611_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090110t154845_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090111t005511_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090111t013904_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090112t161610_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090112t165924_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090113t175110_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090113t183344_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090114t172813_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090114t181027_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090115t165411_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090115t174705_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090117t003311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090117t011605_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090118t014411_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090118t022705_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090119t073811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090119t082105_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090120t012010_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090120t020344_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090121t025911_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090121t033745_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090122t042811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090122t051145_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090123t060211_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090123t064545_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090124t053811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090124t062145_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090124t232111_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090125t000345_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090125t171718_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090125t172601_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090126t025311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090126t033545_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090127t023311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090127t031145_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t050409_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t051413_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t085011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t091031_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t103511_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t111951_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t112714_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t124011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t130631_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t134223_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t144011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090131t151551_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t062513_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t064933_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t082313_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t085853_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t093431_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t102113_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t104533_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t123413_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t125453_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t141713_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t144133_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t150434_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t163951_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t165935_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t181311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t184911_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t190019_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t201111_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t203612_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t220911_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090201t224531_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t000712_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t003211_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t005641_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t020511_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t024131_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t031457_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t040311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t042831_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t060111_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t063731_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t064453_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t080011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t082431_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t083314_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t090141_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t095812_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t103351_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t111347_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t115511_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t122051_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t123639_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t135311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t142951_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t151458_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t155211_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t161651_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t165932_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t175011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t182612_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t190909_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t194811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t201251_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t214612_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090202t222211_l0::1.0
